root,file,ra,dec,srcid,msamet,slitid,grating,exptime,wmin,wmax,sn50,flux50,ctime,version,References,nRef,zfit,z,grade,reviewer,comment,thumb,slit_thumb,FITS,fnu,flam,has_v3,flam_v3
jades-gds04-v4,jades-gds04-v4_prism-clear_1286_186247.spec.fits,53.0387724,-27.8501875,186247,jw01286004001_03_msa.fits,475,PRISM_CLEAR,8534.5,0.55,5.5,3.2,0.08,49:48.9,0.9.5.dev2+g80b81b4,-,0,3.7104,3.7104,3,Auto,Redshift matches jades-gds04-v3_g395h-f290lp_1286_186247 z=3.7072,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_g235m-f170lp_1286_10006085.spec.fits,53.1610511,-27.8029757,10006085,jw01286005001_04_msa.fits,573,G235M_F170LP,2844.8,1.61,4.07,0.2,0.08,14:21.6,0.9.5.dev2+g80b81b4,-,0,2.0981,2.0981,3,Auto,Redshift matches jades-gds05-v3_g395h-f290lp_1286_10006085 z=2.0985,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_10011032.spec.fits,53.119831,-27.8118451,10011032,jw03215001001_01_msa.fits,114,G395M_F290LP,166313.3,2.69,5.39,3,0.08,45:47.2,0.9.5.dev2+g80b81b4,-,0,1.5515,1.5515,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_10011032 z=1.5522,,,FITS   d2d,,,1,
jades-gds-wide-v4,jades-gds-wide-v4_g235m-f170lp_1180_5662.spec.fits,53.1567622,-27.817082,5662,jw01180029001_04_msa.fits,719,G235M_F170LP,3063.7,1.61,4.31,0.3,0.08,28:06.8,0.9.5.dev2+g80b81b4,-,0,2.8208,2.8208,3,Auto,Redshift matches jades-gds-wide-v3_g140m-f070lp_1180_5662 z=2.8114,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g235m-f170lp_1286_13979.spec.fits,53.088748,-27.8899119,13979,jw01286002001_04_msa.fits,626,G235M_F170LP,5689.7,1.61,4.37,0.5,0.08,45:19.3,0.9.5.dev2+g80b81b4,-,0,2.1316,2.1316,3,Auto,Redshift matches jades-gds02-v3_g140m-f070lp_1286_13979 z=2.1308,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_g395h-f290lp_1286_192837.spec.fits,53.119765,-27.8314929,192837,jw01286005001_05_msa.fits,767,G395H_F290LP,5689.7,2.83,4.63,0.3,0.08,49:02.5,0.9.5.dev2+g80b81b4,-,0,3.0002,3.0002,3,Auto,Redshift matches jades-gds05-v3_g395m-f290lp_1286_192837 z=3.0000,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_prism-clear_1286_20179485.spec.fits,53.0873786,-27.8603251,20179485,jw01286004001_02_msa.fits,185,PRISM_CLEAR,8534.5,0.55,5.5,1.4,0.08,48:36.9,0.9.5.dev2+g80b81b4,-,0,7.961,7.961,3,Auto,Redshift matches jades-gds10-v4_g235m-f170lp_1287_20179485 z=7.9522,,,FITS   d2d,,,1,
jades-gds-w06-v4,jades-gds-w06-v4_prism-clear_1212_1954.spec.fits,53.14649499,-27.90265765,93,jw01212006001_01_msa.fits,93,PRISM_CLEAR,2407.2,0.55,5.5,1.1,0.08,58:38.8,0.9.5.dev2+g80b81b4,-,0,1.0846,1.0846,3,Auto,Redshift matches jades-gds-w06-v3_prism-clear_b93 z=1.0865,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_g140m-f070lp_1210_9694.spec.fits,53.129737,-27.8027308,9694,jw01210001001_01_msa.fits,81,G140M_F070LP,8315.7,0.66,2.58,0.4,0.079,37:50.2,0.9.5.dev2+g80b81b4,ABu23  z=3.578,1,3.5775,3.5775,3,Auto,Redshift matches gds-deep-v3_g395h-f290lp_1210_9694 z=3.5776,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_g395m-f290lp_1286_285378.spec.fits,53.1700006,-27.8029912,285378,jw01286005001_04_msa.fits,569,G395M_F290LP,3063.7,2.69,5.5,0.3,0.079,12:18.5,0.9.5.dev2+g80b81b4,-,0,2.6919,2.6919,3,Auto,Redshift matches jades-gds05-v3_g395h-f290lp_1286_285378 z=2.6915,,,FITS   d2d,,,1,
jades-gds-wide-v4,jades-gds-wide-v4_g395m-f290lp_1180_8826.spec.fits,53.1707392,-27.7971188,8826,jw01180029001_04_msa.fits,635,G395M_F290LP,3063.7,2.69,5.5,0.3,0.079,28:41.7,0.9.5.dev2+g80b81b4,-,0,1.9949,1.9949,3,Auto,Redshift matches jades-gds-wide-v3_prism-clear_1180_8826 z=2.0048,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g235m-f170lp_1286_283349.spec.fits,53.139351,-27.8740337,283349,jw01286002001_05_msa.fits,679,G235M_F170LP,5689.7,1.63,3.78,0.3,0.079,44:33.8,0.9.5.dev2+g80b81b4,-,0,3.4708,3.4708,3,Auto,Redshift matches jades-gds02-v3_prism-clear_1286_283349 z=3.4798,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395h-f290lp_1286_189743.spec.fits,53.0540371,-27.8409972,189743,jw01286003001_01_msa.fits,137,G395H_F290LP,5689.7,2.83,4.49,0.3,0.079,30:13.5,0.9.5.dev2+g80b81b4,-,0,3.4453,3.4453,3,Auto,Redshift matches jades-gds03-v3_g140m-f070lp_1286_189743 z=3.4436,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g235m-f170lp_1287_8959.spec.fits,53.120599,-27.896598,8959,jw01287001003_01_msa.fits,5,G235M_F170LP,8315.7,1.6,3.59,0.3,0.079,42:41.1,0.9.4.dev7+g92b1aa6,-,0,4.6252,4.6252,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_8959 z=4.6197,,,FITS   d2d,,,0,
jades-gds06-v4,jades-gds06-v4_g235m-f170lp_1286_20013405.spec.fits,53.1039334,-27.8905893,20013405,jw01286006001_04_msa.fits,560,G235M_F170LP,8534.5,1.62,3.78,0.4,0.079,50:30.4,0.9.5.dev2+g80b81b4,-,0,7.9552,7.9552,3,Auto,Redshift matches jades-gds06-v3_prism-clear_1286_20013405 z=7.9601,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395m-f290lp_1287_7586.spec.fits,53.0568537,-27.8987295,7586,jw01287001003_01_msa.fits,124,G395M_F290LP,16631.3,2.69,5.42,0.9,0.079,47:37.3,0.9.4.dev7+g92b1aa6,-,0,2.8042,2.8042,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_7586 z=2.8037,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_g140m-f070lp_3215_196442.spec.fits,53.142829,-27.8210351,196442,jw03215001004_01_msa.fits,105,G140M_F070LP,30490.8,0.74,2.05,0.3,0.079,44:24.5,0.9.5.dev2+g80b81b4,-,0,0.5316,0.5316,3,Auto,Redshift matches gds-udeep-v3_g140m-f070lp_3215_196442 z=0.5358,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395m-f290lp_1286_54144.spec.fits,53.123328,-27.8609282,54144,jw01286003001_01_msa.fits,9,G395M_F290LP,8534.5,2.69,5.5,0.6,0.079,39:13.3,0.9.5.dev2+g80b81b4,-,0,3.5879,3.5879,3,Auto,Redshift matches jades-gds03-v3_g395m-f290lp_1286_54144 z=3.5873,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_183753.spec.fits,53.127594,-27.8549631,183753,jw01287001001_02_msa.fits,173,PRISM_CLEAR,66525.3,0.55,5.5,6.2,0.079,44:31.6,0.9.4.dev7+g92b1aa6,-,0,3.6598,3.6598,3,GBr,,,,FITS   d2d,,,0,
jades-gds06-v4,jades-gds06-v4_g395m-f290lp_1286_171124.spec.fits,53.0598883,-27.8746379,171124,jw01286006001_05_msa.fits,762,G395M_F290LP,8534.5,2.69,5.5,0.4,0.079,51:46.2,0.9.5.dev2+g80b81b4,-,0,3.3932,3.3932,3,Auto,Redshift matches jades-gds06-v3_g395m-f290lp_1286_171124 z=3.3932,,,FITS   d2d,,,1,
gds-barrufet-s67-v4,gds-barrufet-s67-v4_prism-clear_2198_9094.spec.fits,53.08014984,-27.82369893,9094,jw02198003001_01_msa.fits,25,PRISM_CLEAR,2450.9,2.84,5.5,1.2,0.079,33:37.6,0.9.5.dev2+g80b81b4,-,0,1.9588,1.9588,3,Auto,Redshift matches gds-barrufet-s67-v3_prism-clear_2198_9094 z=1.9612,,,FITS   d2d,,,1,
gds-barrufet-s156-v4,gds-barrufet-s156-v4_prism-clear_2198_1964.spec.fits,53.16380412,-27.90353649,1964,jw02198004001_02_msa.fits,42,PRISM_CLEAR,2407.2,0.55,5.5,2.1,0.079,32:08.9,0.9.5.dev2+g80b81b4,-,0,4.8176,4.8176,3,Auto,Redshift matches gds-barrufet-s156-v3_prism-clear_2198_1964 z=4.8241,,,FITS   d2d,,,1,
jades-gds-w06-v4,jades-gds-w06-v4_prism-clear_1212_983.spec.fits,53.1336057,-27.91839308,153,jw01212006001_01_msa.fits,153,PRISM_CLEAR,2407.2,0.55,5.5,2.3,0.079,57:59.3,0.9.5.dev2+g80b81b4,-,0,1.346,1.346,3,Auto,Redshift matches jades-gds-w06-v3_g235h-f170lp_b153 z=1.3470,,,FITS   d2d,,,1,
jades-gds-w03-v4,jades-gds-w03-v4_prism-clear_1212_8401.spec.fits,53.09910373,-27.82050335,104,jw01212003001_01_msa.fits,104,PRISM_CLEAR,2407.2,0.55,5.5,1.1,0.079,00:22.4,0.9.5.dev2+g80b81b4,-,0,6.8905,6.8905,3,Auto,Redshift matches jades-gds-w03-v3_prism-clear_b104 z=6.8867,,,FITS   d2d,,,1,
jades-gds-wide-v4,jades-gds-wide-v4_g235m-f170lp_1180_9669.spec.fits,53.168334,-27.8133127,9669,jw01180029001_04_msa.fits,684,G235M_F170LP,3063.7,1.61,4.31,0.3,0.078,29:01.1,0.9.5.dev2+g80b81b4,CSi23  z=N/A,1,4.025,4.025,3,Auto,Redshift matches jades-gds-wide-v3_g235m-f170lp_1180_9669 z=4.0237,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395m-f290lp_1286_40439.spec.fits,53.0884932,-27.8700076,40439,jw01286003001_01_msa.fits,63,G395M_F290LP,5689.7,2.69,5.5,0.5,0.078,40:12.6,0.9.5.dev2+g80b81b4,-,0,3.6991,3.6991,3,Auto,Redshift matches jades-gds03-v3_prism-clear_1286_40439 z=3.7038,,,FITS   d2d,,,1,
jades-gds-wide2-v4,jades-gds-wide2-v4_prism-clear_1180_13520.spec.fits,53.1315648,-27.8099014,13520,jw01180135001_06_msa.fits,948,PRISM_CLEAR,11160.5,0.55,5.5,3.9,0.078,57:52.4,0.9.5.dev2+g80b81b4,CSi23  z=N/A,1,4.9468,4.9468,3,Auto,Redshift matches jades-gds-wide2-v3_g140m-f070lp_1180_13520 z=4.9457,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g395h-f290lp_1286_17725.spec.fits,53.0995493,-27.8861873,17725,jw01286004001_04_msa.fits,537,G395H_F290LP,8534.5,2.83,4.09,0.1,0.078,48:35.3,0.9.5.dev2+g80b81b4,-,0,2.5638,2.5638,3,Auto,Redshift matches jades-gds04-v3_prism-clear_1286_17725 z=2.5715,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g395m-f290lp_1286_50234.spec.fits,53.1029615,-27.8632354,50234,jw01286006001_04_msa.fits,540,G395M_F290LP,8534.5,2.69,5.5,0.5,0.078,51:01.0,0.9.5.dev2+g80b81b4,KSc21  z=3.704,1,3.7006,3.7006,3,Auto,Redshift matches jades-gds06-v3_g140m-f070lp_1286_50234 z=3.7019,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_prism-clear_1286_52754.spec.fits,53.0839735,-27.8617171,52754,jw01286003001_03_msa.fits,442,PRISM_CLEAR,8534.5,0.55,5.5,3.8,0.078,18:59.9,0.9.5.dev2+g80b81b4,-,0,3.4748,3.4748,3,Auto,Redshift matches jades-gds03-v3_prism-clear_1286_52754 z=3.4776,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g395m-f290lp_1286_162416.spec.fits,53.0960056,-27.8931573,162416,jw01286004001_04_msa.fits,549,G395M_F290LP,5689.7,2.87,5.5,0.4,0.078,47:57.8,0.9.5.dev2+g80b81b4,-,0,3.4704,3.4704,3,Auto,Redshift matches jades-gds04-v3_g395h-f290lp_1286_162416 z=3.4705,,,FITS   d2d,,,1,
jades-gds-w04-v4,jades-gds-w04-v4_prism-clear_1212_233.spec.fits,53.07002332,-27.85963309,233,jw01212054001_01_msa.fits,103,PRISM_CLEAR,2407.2,0.55,5.5,1.5,0.078,00:09.7,0.9.5.dev2+g80b81b4,-,0,2.3161,2.3161,3,GBr,,,,FITS   d2d,,,0,
jades-gds02-v4,jades-gds02-v4_prism-clear_1286_10016606.spec.fits,53.0880742,-27.8742743,10016606,jw01286002001_06_msa.fits,934,PRISM_CLEAR,5689.7,0.55,5.5,2.6,0.078,47:03.6,0.9.5.dev2+g80b81b4,-,0,3.7214,3.7214,3,GBr,,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_prism-clear_1286_188208.spec.fits,53.1389474,-27.8452737,188208,jw01286005001_03_msa.fits,514,PRISM_CLEAR,8534.5,0.55,5.5,4.3,0.078,49:26.6,0.9.5.dev2+g80b81b4,-,0,2.6979,2.6979,3,Auto,Redshift matches jades-gds05-v3_prism-clear_1286_188208 z=2.7020,,,FITS   d2d,,,1,
jades-gds-wide-v4,jades-gds-wide-v4_prism-clear_1180_9298.spec.fits,53.1666442,-27.8071419,9298,jw01180029001_03_msa.fits,474,PRISM_CLEAR,3720.2,0.55,5.5,2.2,0.078,28:48.9,0.9.5.dev2+g80b81b4,-,0,3.7077,3.7077,3,Auto,Redshift matches jades-gds-wide-v3_g395m-f290lp_1180_9298 z=3.7030,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_prism-clear_1286_170581.spec.fits,53.1015084,-27.8757144,170581,jw01286004001_02_msa.fits,145,PRISM_CLEAR,8534.5,0.55,5.5,2.3,0.078,48:12.7,0.9.5.dev2+g80b81b4,-,0,1.9016,1.9016,3,Auto,Redshift matches jades-gds04-v3_prism-clear_1286_170581 z=1.9043,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395m-f290lp_1286_191333.spec.fits,53.0648687,-27.8361342,191333,jw01286003001_01_msa.fits,102,G395M_F290LP,5689.7,2.69,5.5,0.6,0.078,11:16.6,0.9.5.dev2+g80b81b4,-,0,1.6073,1.6073,3,Auto,Redshift matches jades-gds03-v3_g140m-f070lp_1286_191333 z=1.6084,,,FITS   d2d,,,1,
jades-gds1-v4,jades-gds1-v4_g140m-f070lp_1286_35274.spec.fits,53.1327324,-27.8199005,35274,jw01286001001_04_msa.fits,659,G140M_F070LP,7878,0.66,2.59,0.4,0.078,56:20.1,0.9.5.dev2+g80b81b4,-,0,3.6009,3.6009,3,Auto,Redshift matches jades-gds1-v3_g395m-f290lp_1286_35274 z=3.6010,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_g140m-f070lp_1286_172457.spec.fits,53.1439651,-27.8722694,172457,jw01286002001_05_msa.fits,659,G140M_F070LP,5689.7,0.66,2.17,0.3,0.078,43:23.7,0.9.5.dev2+g80b81b4,-,0,3.1022,3.1022,3,Auto,Redshift matches jades-gds02-v4_g395m-f290lp_1286_172457 z=3.0929,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_prism-clear_1286_35867.spec.fits,53.0982644,-27.8740388,35867,jw01286002001_02_msa.fits,260,PRISM_CLEAR,8534.5,0.55,5.5,3.3,0.078,45:57.9,0.9.5.dev2+g80b81b4,-,0,5.9894,5.9894,3,Auto,Redshift matches jades-gds06-v3_g395m-f290lp_1286_35867 z=5.9847,,,FITS   d2d,,,1,
gds-barrufet-s67-v4,gds-barrufet-s67-v4_prism-clear_2198_6969.spec.fits,53.08133755,-27.83752566,6969,jw02198003001_02_msa.fits,62,PRISM_CLEAR,2450.9,0.55,5.5,0.8,0.078,34:11.6,0.9.5.dev2+g80b81b4,-,0,3.4731,3.4731,3,Auto,Redshift matches gds-barrufet-s67-v3_prism-clear_2198_6969 z=3.4813,,,FITS   d2d,,,1,
gds-barrufet-s67-v4,gds-barrufet-s67-v4_prism-clear_2198_8125.spec.fits,53.08117599,-27.83028339,8125,jw02198003001_02_msa.fits,66,PRISM_CLEAR,2450.9,0.55,5.5,1.9,0.078,32:39.0,0.9.5.dev2+g80b81b4,-,0,4.3441,4.3441,3,Auto,Redshift matches gds-barrufet-s67-v3_prism-clear_2198_8125 z=4.3516,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_prism-clear_1286_225349.spec.fits,53.1690797,-27.8480739,225349,jw01286005001_06_msa.fits,966,PRISM_CLEAR,2844.8,0.55,5.5,1.8,0.077,13:36.9,0.9.5.dev2+g80b81b4,-,0,2.7861,2.7861,3,Auto,Redshift matches jades-gds05-v3_g395m-f290lp_1286_225349 z=2.7858,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395m-f290lp_1287_166564.spec.fits,53.0565364,-27.8823555,166564,jw01287001003_01_msa.fits,140,G395M_F290LP,8315.7,2.69,5.5,0.4,0.077,42:29.5,0.9.4.dev7+g92b1aa6,-,0,1.0974,1.0974,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_166564 z=1.1001,,,FITS   d2d,,,0,
jades-gds-wide-v4,jades-gds-wide-v4_g140m-f070lp_1180_37324.spec.fits,53.112782,-27.7938705,37324,jw01180027001_04_msa.fits,664,G140M_F070LP,3063.7,0.66,2.6,0.3,0.077,26:55.6,0.9.5.dev2+g80b81b4,-,0,1.9067,1.9067,3,Auto,Redshift matches jades-gds-wide-v3_g235m-f170lp_1180_37324 z=1.9064,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g235m-f170lp_1286_20179485.spec.fits,53.0873786,-27.8603251,20179485,jw01286006001_01_msa.fits,53,G235M_F170LP,8534.5,1.61,4.14,0.2,0.077,50:53.2,0.9.5.dev2+g80b81b4,-,0,7.952,7.952,3,Auto,Redshift matches jades-gds10-v4_g235m-f170lp_1287_20179485 z=7.9522,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_g235m-f170lp_1286_86560.spec.fits,53.1372421,-27.8335429,86560,jw01286005001_04_msa.fits,629,G235M_F170LP,8534.5,1.61,4.55,0.4,0.077,51:25.0,0.9.5.dev2+g80b81b4,-,0,1.8068,1.8068,3,Auto,Redshift matches jades-gds05-v3_g235m-f170lp_1286_86560 z=1.8068,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g235m-f170lp_1286_174543.spec.fits,53.0394989,-27.8680692,174543,jw01286004001_05_msa.fits,773,G235M_F170LP,2844.8,1.61,3.27,0.2,0.077,13:19.6,0.9.5.dev2+g80b81b4,-,0,2.5665,2.5665,3,Auto,Redshift matches jades-gds04-v3_g235m-f170lp_1286_174543 z=2.5653,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_prism-clear_1286_54393.spec.fits,53.0543819,-27.860744,54393,jw01286004001_06_msa.fits,898,PRISM_CLEAR,2844.8,0.55,5.5,1.8,0.077,12:04.0,0.9.5.dev2+g80b81b4,-,0,2.8414,2.8414,3,Auto,Redshift matches jades-gds04-v3_g395m-f290lp_1286_54393 z=2.8338,,,FITS   d2d,,,1,
gds-egami-ddt-v4,gds-egami-ddt-v4_prism-clear_6541_89220.spec.fits,53.1280984,-27.82975,89220,jw06541001001_03_msa.fits,526,PRISM_CLEAR,24947,0.55,5.5,6.5,0.077,55:12.3,0.9.5.dev2+g80b81b4,-,0,1.3567,1.3567,3,Auto,Redshift matches gds-egami-ddt-v3_prism-clear_6541_89220 z=1.3584,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g235m-f170lp_1286_187674.spec.fits,53.0611584,-27.8466151,187674,jw01286003001_04_msa.fits,648,G235M_F170LP,8534.5,1.61,4.33,0.3,0.077,31:17.2,0.9.5.dev2+g80b81b4,-,0,4.3676,4.3676,3,Auto,Redshift matches jades-gds03-v3_g235m-f170lp_1286_187674 z=4.3677,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g140m-f070lp_1287_20179485.spec.fits,53.0873786,-27.8603251,20179485,jw01287001003_01_msa.fits,74,G140M_F070LP,33262.7,0.66,2.58,0.3,0.077,46:38.1,0.9.4.dev7+g92b1aa6,-,0,7.9522,7.9522,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_20179485 z=7.9601,,,FITS   d2d,,,1,
jades-gds02-v4,jades-gds02-v4_prism-clear_1286_283601.spec.fits,53.1278395,-27.8674332,283601,jw01286002001_02_msa.fits,205,PRISM_CLEAR,2844.8,0.55,5.5,1.6,0.077,11:12.7,0.9.5.dev2+g80b81b4,-,0,3.0219,3.0219,3,Auto,Redshift matches jades-gds02-v3_prism-clear_1286_283601 z=3.0309,,,FITS   d2d,,,1,
jades-gds-wide-v4,jades-gds-wide-v4_g140m-f070lp_1180_11184.spec.fits,53.1187571,-27.806767,11184,jw01180027001_04_msa.fits,699,G140M_F070LP,3063.7,0.74,2.6,0.3,0.077,25:04.7,0.9.5.dev2+g80b81b4,-,0,2.8195,2.8195,3,Auto,Redshift matches jades-gds-wide-v3_prism-clear_1180_11184 z=2.8344,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g235m-f170lp_1286_38925.spec.fits,53.0526678,-27.8713315,38925,jw01286006001_05_msa.fits,776,G235M_F170LP,8534.5,1.6,4.32,0.4,0.077,52:04.5,0.9.5.dev2+g80b81b4,-,0,3.395,3.395,3,Auto,Redshift matches jades-gds06-v3_prism-clear_1286_38925 z=3.4038,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g140m-f070lp_1286_10021620.spec.fits,53.0634393,-27.8958472,10021620,jw01286004001_01_msa.fits,77,G140M_F070LP,8534.5,0.66,2.57,0.4,0.077,50:17.2,0.9.5.dev2+g80b81b4,-,0,2.3196,2.3196,3,Auto,Redshift matches jades-gds04-v3_g395h-f290lp_1286_10021620 z=2.3197,,,FITS   d2d,,,1,
gds-rieke-v4,gds-rieke-v4_g235m-f170lp_1207_203205.spec.fits,53.121326,-27.797199,203205,jw01207003001_01_msa.fits,53,G235M_F170LP,7002.7,1.71,3.87,0.2,0.077,57:20.0,0.9.5.dev2+g80b81b4,-,0,5.1209,5.1209,3,GBr,,,,FITS   d2d,,,1,
gds-barrufet-s156-v4,gds-barrufet-s156-v4_prism-clear_2198_5607.spec.fits,53.12336705,-27.87053482,5607,jw02198004001_02_msa.fits,65,PRISM_CLEAR,2407.2,0.55,5.5,1.8,0.077,33:39.9,0.9.5.dev2+g80b81b4,-,0,3.5882,3.5882,3,Auto,Redshift matches gds-barrufet-s156-v3_prism-clear_2198_5607 z=3.5975,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395h-f290lp_1287_180913.spec.fits,53.0631064,-27.8586746,180913,jw01287001001_01_msa.fits,134,G395H_F290LP,24947,2.83,4.46,0.4,0.077,45:32.9,0.9.4.dev7+g92b1aa6,-,0,1.2287,1.2287,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_180913 z=1.2286,,,FITS   d2d,,,0,
jades-gds04-v4,jades-gds04-v4_g395h-f290lp_1286_8825.spec.fits,53.0555781,-27.8967337,8825,jw01286004001_01_msa.fits,96,G395H_F290LP,8534.5,2.83,4.48,0.3,0.077,49:39.8,0.9.5.dev2+g80b81b4,-,0,2.8572,2.8572,3,Auto,Redshift matches jades-gds04-v3_g395m-f290lp_1286_8825 z=2.8565,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g140m-f070lp_1286_186426.spec.fits,53.0530048,-27.8497202,186426,jw01286004001_04_msa.fits,596,G140M_F070LP,8534.5,0.66,2.57,0.5,0.077,50:24.7,0.9.5.dev2+g80b81b4,-,0,3.4156,3.4156,3,Auto,Redshift matches jades-gds04-v3_g395m-f290lp_1286_186426 z=3.4163,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g140m-f070lp_1286_54144.spec.fits,53.123328,-27.8609282,54144,jw01286003001_04_msa.fits,542,G140M_F070LP,8534.5,0.66,2.19,0.7,0.077,39:22.4,0.9.5.dev2+g80b81b4,-,0,3.5879,3.5879,3,Auto,Redshift matches jades-gds03-v3_g395m-f290lp_1286_54144 z=3.5873,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g235m-f170lp_1286_165837.spec.fits,53.0462066,-27.8843639,165837,jw01286006001_05_msa.fits,792,G235M_F170LP,8534.5,1.6,4.32,0.4,0.077,50:24.2,0.9.5.dev2+g80b81b4,-,0,4.7566,4.7566,3,Auto,Redshift matches jades-gds06-v3_g395h-f290lp_1286_165837 z=4.7567,,,FITS   d2d,,,1,
jades-gds05-v4,jades-gds05-v4_g395m-f290lp_1286_203798.spec.fits,53.1692085,-27.7941334,203798,jw01286005001_01_msa.fits,18,G395M_F290LP,3063.7,2.69,5.5,0.2,0.077,13:47.0,0.9.5.dev2+g80b81b4,-,0,2.2493,2.2493,3,Auto,Redshift matches jades-gds05-v3_g395m-f290lp_1286_203798 z=2.2498,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_180913.spec.fits,53.0631064,-27.8586746,180913,jw01287001001_02_msa.fits,327,PRISM_CLEAR,66525.3,0.55,5.5,8.6,0.077,45:19.4,0.9.4.dev7+g92b1aa6,-,0,1.2286,1.2286,3,GBr,,,,FITS   d2d,,,0,
jades-gds02-v4,jades-gds02-v4_g235m-f170lp_1286_35867.spec.fits,53.0982644,-27.8740388,35867,jw01286002001_01_msa.fits,88,G235M_F170LP,8534.5,1.61,4.37,0.5,0.076,46:13.1,0.9.5.dev2+g80b81b4,-,0,5.9855,5.9855,3,Auto,Redshift matches jades-gds06-v3_g395m-f290lp_1286_35867 z=5.9847,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_g235m-f170lp_1210_966.spec.fits,53.1550627,-27.8081385,966,jw01210001003_01_msa.fits,89,G235M_F170LP,8315.7,1.61,4.31,0.3,0.076,36:54.6,0.9.5.dev2+g80b81b4,ABu23  z=N/A,1,1.1471,1.1471,3,Auto,Redshift matches gds-deep-v3_g235m-f170lp_1210_966 z=1.1472,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g235m-f170lp_1286_54144.spec.fits,53.123328,-27.8609282,54144,jw01286003001_01_msa.fits,9,G235M_F170LP,8534.5,1.61,3.66,0.6,0.076,39:29.1,0.9.5.dev2+g80b81b4,-,0,3.5879,3.5879,3,Auto,Redshift matches jades-gds03-v3_g395m-f290lp_1286_54144 z=3.5873,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395h-f290lp_1287_5093.spec.fits,53.1089604,-27.9030863,5093,jw01287001003_01_msa.fits,38,G395H_F290LP,33262.7,2.83,4.18,0.4,0.076,46:43.9,0.9.4.dev7+g92b1aa6,-,0,3.4918,3.4918,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_5093 z=3.4847,,,FITS   d2d,,,0,
jades-gds04-v4,jades-gds04-v4_g140m-f070lp_1286_188958.spec.fits,53.0802612,-27.8426508,188958,jw01286004001_04_msa.fits,566,G140M_F070LP,8534.5,0.66,2.47,0.4,0.076,49:22.4,0.9.5.dev2+g80b81b4,-,0,3.0597,3.0597,3,Auto,Redshift matches jades-gds04-v3_g235m-f170lp_1286_188958 z=3.0603,,,FITS   d2d,,,1,
